total 110583808
drwxr-x--- 2 dsop dsop    16384 2025-02-11 17:49:26 .
-rwxr-x--- 1 dsop dsop   152611 2023-03-21 09:27:50 HikariCP-3.4.2.jar
-rwxr-x--- 1 dsop dsop   747794 2022-09-01 20:24:04 httpclient-4.5.3.jar
-rwxr-x--- 1 dsop dsop   323824 2023-03-21 09:55:14 httpcore-4.4.6.jar
-rwxr-x--- 1 dsop dsop   468084 2023-03-21 09:21:50 hystrix-core-1.5.18.jar
-rwxr-x--- 1 dsop dsop    25523 2023-03-21 09:21:54 istack-commons-runtime-3.0.7.jar
-rwxr-x--- 1 dsop dsop    68215 2023-03-21 09:21:50 jackson-annotations-2.11.3.jar
-rwxr-x--- 1 dsop dsop   351495 2023-03-21 09:21:50 jackson-core-2.11.3.jar
-rwxr-x--- 1 dsop dsop  1421699 2023-03-21 09:21:50 jackson-databind-2.11.3.jar
-rwxr-x--- 1 dsop dsop    34400 2023-03-21 09:21:50 jackson-datatype-jdk8-2.10.2.jar
-rwxr-x--- 1 dsop dsop   105899 2023-03-21 09:21:50 jackson-datatype-jsr310-2.10.2.jar
-rwxr-x--- 1 dsop dsop    34834 2023-03-21 09:21:50 jackson-jaxrs-base-2.11.3.jar
-rwxr-x--- 1 dsop dsop    15485 2023-03-21 09:21:50 jackson-jaxrs-json-provider-2.11.3.jar
-rwxr-x--- 1 dsop dsop    34922 2023-03-21 09:21:50 jackson-module-jaxb-annotations-2.11.3.jar
-rwxr-x--- 1 dsop dsop     9331 2023-03-21 09:21:50 jackson-module-parameter-names-2.10.2.jar
-rwxr-x--- 1 dsop dsop    44399 2023-03-21 09:21:50 jakarta.activation-api-1.2.1.jar
-rwxr-x--- 1 dsop dsop    25058 2023-03-20 22:37:40 jakarta.annotation-api-1.3.5.jar
-rwxr-x--- 1 dsop dsop    91930 2023-03-21 09:21:50 jakarta.validation-api-2.0.2.jar
-rwxr-x--- 1 dsop dsop   115498 2023-03-21 09:21:50 jakarta.xml.bind-api-2.3.2.jar
-rwxr-x--- 1 dsop dsop   187548 2023-03-21 09:21:54 jandex-2.0.5.Final.jar
-rwxr-x--- 1 dsop dsop   129265 2023-03-21 09:21:54 jasypt-1.9.2.jar
-rwxr-x--- 1 dsop dsop    55866 2023-06-14 14:57:37 jasypt-spring-boot-2.0.0.jar
-rwxr-x--- 1 dsop dsop     3649 2023-06-14 14:57:37 jasypt-spring-boot-starter-2.0.0.jar
-rwxr-x--- 1 dsop dsop   777669 2023-03-21 09:21:54 javassist-3.24.0-GA.jar
